"ANYO","DEPTO","VARIABLE","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
2009,"ARAUCA","TEMP",26.0666666666667,26.4666666666667,26.2666666666667,26.2666666666667,26.3666666666667,25.6,25.3333333333333,25.8,26.2,26.2666666666667,27.4,27.25
2010,"ARAUCA","TEMP",26.9333333333333,28.6666666666667,28.0333333333333,26.7666666666667,26.4333333333333,25.9666666666667,25.7666666666667,25.9333333333333,26.4,26.7,26.2,26.2666666666667
2011,"ARAUCA","TEMP",26.2333333333333,27.4,26.1333333333333,26.0333333333333,25.9333333333333,25.75,26.28,26.4428571428571,26.4285714285714,26.4,26.5,26.65
2012,"ARAUCA","TEMP",26.8,27.15,26.85,26.6,26.35,26.4,26.2,26.3,26.45,26.75,27.2,27.1
2013,"ARAUCA","TEMP",27.35,27.8,28.5,27.4,26.75,26.1,25.4,25.6,26.3,26.7,26.7,26.7
2014,"ARAUCA","TEMP",27.3,28.6,29.9,27.4,27.1,25.7,NA,NA,NA,NA,NA,NA
2007,"ATLANTICO","TEMP",27.55,28.1,28.45,28.5,27.925,28.525,28.45,27.7,28,27,27.85,27.5
2008,"ATLANTICO","TEMP",27.1,27.14,27.525,28.02,28.34,28.62,28.18,27.68,27.76,27.45,27.3333333333333,27.34
2009,"ATLANTICO","TEMP",27.2,27.34,27.32,28.16,28.2,28.62,28.9,28.84,29.02,28.36,28.38,28.46
2010,"ATLANTICO","TEMP",28.02,28.3666666666667,28.98,28.9066666666667,28.82,28.24,27.9,28.0066666666667,27.8,27.8266666666667,27.1933333333333,27.34
2011,"ATLANTICO","TEMP",27.5615384615385,27.3461538461538,27.4,28.0545454545455,28.1090909090909,28.3333333333333,28.1,27.95,27.86,27.04,27.3,27.35
2012,"ATLANTICO","TEMP",27.15,27.1,27.525,28.0666666666667,28.8666666666667,28.7666666666667,28.45,28.6,28.9,28.1,28.6,28.5
2013,"ATLANTICO","TEMP",26.55,26.9,27.65,28.15,28.25,28.45,28.55,27.9,27.9,28,27.85,27.25
2014,"ATLANTICO","TEMP",26.6,26.2,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"BOGOTA","TEMP",12.95,14.1,14.4,14.625,14.75,14.66,13.325,13.075,14.6666666666667,14.4333333333333,14.5,13.8
2008,"BOGOTA","TEMP",13.48,14.25,14,14,14,14.1,13.58,13.6285714285714,13.3125,13.57,13.4875,12.88
2009,"BOGOTA","TEMP",13.2285714285714,13.7111111111111,13.5555555555556,13.71,13.54,13.6142857142857,13.2285714285714,13.747619047619,14.1894736842105,14.1315789473684,13.6684210526316,13.8526315789474
2010,"BOGOTA","TEMP",13.88,15.1588235294118,14.8076923076923,14.58,14.68,14.2,13.9,13.81,13.6222222222222,13.9,13.725,13.5125
2011,"BOGOTA","TEMP",13.9,14.0375,14.25,14.84,15.45,15.45,14.925,15.2,14.9666666666667,14.7333333333333,NA,NA
2007,"BOLIVAR","TEMP",27.4666666666667,27.7083333333333,27.6,27.3416666666667,27.0333333333333,27.6833333333333,27.5916666666667,26.95,27.05,26.375,26.9416666666667,26.7454545454545
2008,"BOLIVAR","TEMP",26.7916666666667,27,27.0090909090909,27.3666666666667,27.1833333333333,27.5416666666667,27.1416666666667,26.975,27.1083333333333,26.875,26.4333333333333,26.725
2009,"BOLIVAR","TEMP",26.62,27.1818181818182,26.9,27.4636363636364,27.5416666666667,27.3916666666667,28.0909090909091,27.9083333333333,28.1333333333333,27.275,27.3833333333333,27.7
2010,"BOLIVAR","TEMP",27.7485714285714,28.2514285714286,28.44,28.2257142857143,28.0636363636364,27.5909090909091,27.14,27.1257142857143,26.8285714285714,26.8818181818182,26.025,26.551724137931
2011,"BOLIVAR","TEMP",27.0424242424242,26.9823529411765,26.6375,26.8266666666667,27.55,27.9181818181818,27.7428571428571,27.7368421052632,27.5631578947368,26.6421052631579,26.8125,26.6357142857143
2012,"BOLIVAR","TEMP",26.9714285714286,27.2857142857143,28.05,27.3214285714286,27.62,28.1181818181818,27.94,27.5727272727273,27.575,26.2333333333333,26.76,26.2
2013,"BOLIVAR","TEMP",26.55,26.5,26.375,26.425,25.1333333333333,25.8,26.2,25.4666666666667,25.2,NA,NA,NA
2007,"BOYACA","TEMP",15.5227272727273,15.5590909090909,15.5181818181818,15.525,15.3046511627907,14.8590909090909,14.925,14.55,14.7545454545455,14.8863636363636,15.0909090909091,15.2571428571429
2008,"BOYACA","TEMP",14.9636363636364,15.1,15.2068181818182,15.4238095238095,15.025,14.8704545454545,14.5363636363636,14.6568181818182,14.8295454545455,14.9545454545455,15.1522727272727,15.1690476190476
2009,"BOYACA","TEMP",14.7627906976744,14.7837209302326,14.7790697674419,15.4386363636364,15.2727272727273,15.1204545454545,14.9568181818182,15.2840909090909,15.3697674418605,15.3095238095238,15.6475,15.8382352941176
2010,"BOYACA","TEMP",15.9293333333333,16.7371794871795,16.461038961039,16.0220779220779,15.8858974358974,15.3013157894737,14.9460526315789,14.7287671232877,14.7929577464789,15.0815384615385,15.1428571428571,15.2
2011,"BOYACA","TEMP",15.2391304347826,15.0613636363636,14.7127659574468,15.0425531914894,15.1363636363636,15.1090909090909,14.7022727272727,14.8340909090909,14.79,15.1951219512195,15.3314285714286,15.4685714285714
2012,"BOYACA","TEMP",15.5742857142857,15.75,15.6606060606061,15.3970588235294,15.465625,15.4939393939394,15.41875,14.98,15.4137931034483,15.45,15.503125,15.241935483871
2013,"BOYACA","TEMP",15.7612903225806,15.6666666666667,15.462962962963,15.2464285714286,15.3818181818182,14.6294117647059,13.6125,14,15.4,15.3,15.3,14.9
2014,"BOYACA","TEMP",13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"CALDAS","TEMP",15.3,15.3428571428571,14.7571428571429,14.8142857142857,14.6857142857143,14.9,14.8833333333333,14.3142857142857,14.7714285714286,13.8857142857143,14.3,13.7571428571429
2008,"CALDAS","TEMP",13.6833333333333,13.6,13.4666666666667,13.9833333333333,13.9166666666667,14.15,13.9666666666667,12.74,14.2,13.8666666666667,13.8333333333333,13.8833333333333
2009,"CALDAS","TEMP",13.5,14.4428571428571,14.1833333333333,14.6,14.55,14.5,15,14.8666666666667,15.3166666666667,14.3666666666667,14.3333333333333,14.9714285714286
2010,"CALDAS","TEMP",15,15.6307692307692,15.6076923076923,16.6363636363636,15.8916666666667,15.65,15.1545454545455,14.9454545454545,15.52,14.7454545454545,13.8909090909091,14.0636363636364
2011,"CALDAS","TEMP",14.4,14.4181818181818,13.9555555555556,14.36,15.4333333333333,16.8,14.9857142857143,14.8166666666667,14.5666666666667,15.4,13.6333333333333,13.9833333333333
2012,"CALDAS","TEMP",13.9166666666667,14,14.6833333333333,14.1833333333333,14.8,16.225,16.425,16.225,14,13.34,12.85,15.975
2013,"CALDAS","TEMP",17.32,14.4833333333333,14.32,14.2,12.85,14.1666666666667,13.22,13.1,11.95,11.8,13.04,13.46
2014,"CALDAS","TEMP",13.42,13.56,13.66,14.12,11.2,NA,NA,NA,NA,NA,NA,NA
2007,"CAQUETA","TEMP",27.34,27.9666666666667,25.6333333333333,25.64,25.2333333333333,24.39,25.47,25.13,25.84,25.88,26.16,26.6875
2008,"CAQUETA","TEMP",27.0444444444444,26.2,25.85,25.9,24.9272727272727,24.6636363636364,24.7727272727273,25.9,25.58,25.73,26.0111111111111,26.66
2009,"CAQUETA","TEMP",26.04,26.4333333333333,25.8363636363636,25.5363636363636,25.6909090909091,25.13,25.09,25.5909090909091,26.1818181818182,26.4,26.7909090909091,27.1272727272727
2010,"CAQUETA","TEMP",27.3318181818182,26.75,26.6590909090909,26.0727272727273,25.9045454545455,25.0772727272727,24.7818181818182,25.4181818181818,26.1055555555556,26.41,26.1,25.94
2011,"CAQUETA","TEMP",26.91,26.23,26.285,25.5888888888889,25.0058823529412,25.0882352941176,24.8846153846154,25.775,25.5,26.375,26,26
2012,"CAQUETA","TEMP",26.8111111111111,26.475,25.1428571428571,25.4875,24.95,24.95,24.625,25.1125,25.6875,25.9375,26.65,26.525
2013,"CAQUETA","TEMP",27.05,26.1875,25.6625,25.8375,25.6428571428571,25.375,24.525,24.9625,25.9285714285714,26.1285714285714,26.1666666666667,26.6
2014,"CAQUETA","TEMP",26.96,26.5,25.775,25.625,25.9666666666667,NA,NA,NA,NA,NA,NA,NA
2007,"CASANARE","TEMP",27.75,29.05,28.0375,26.525,25.4125,24.4125,25.0625,25.1125,25.375,25.5125,26.3,26.1857142857143
2008,"CASANARE","TEMP",26.5428571428571,27.3125,27.9125,26.9125,25.3375,24.7375,24.65,25.3625,25.625,26.225,26.1,26.5125
2009,"CASANARE","TEMP",26.475,27.2875,27.325,26.6625,26.35,25.325,24.7875,25.575,26.4875,26.8666666666667,27.86,27.92
2010,"CASANARE","TEMP",28.55,29.59375,27.88125,26.5214285714286,26.2,25.38125,25.03125,25.39375,26.1875,26.6571428571429,25.93,26.72
2011,"CASANARE","TEMP",26.84,27.7,26.8666666666667,25.9444444444444,25.0375,25.4,25.04,25.4444444444444,25.45,25.9875,25.9,26.3125
2012,"CASANARE","TEMP",26.975,27.1,26.3,25.8875,25.45,25.1875,24.65,25.1625,26.075,26.2125,27.65,27.725
2013,"CASANARE","TEMP",28.2,28.775,28.3,27.66,26.575,25.86,25.3,25.5666666666667,26.2333333333333,26.6,26.8666666666667,27.1
2014,"CASANARE","TEMP",27.9,29.1,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"CAUCA","TEMP",20.6388888888889,20.7789473684211,20.3315789473684,19.8222222222222,19.8333333333333,19.9166666666667,20.1666666666667,19.7833333333333,20.7421052631579,19.5578947368421,19.7842105263158,19.3052631578947
2008,"CAUCA","TEMP",19.45,19.35,19.8210526315789,19.9473684210526,19.7473684210526,19.9789473684211,19.8842105263158,19.8578947368421,20.1052631578947,19.6736842105263,19.6263157894737,19.3444444444444
2009,"CAUCA","TEMP",19.5882352941176,20.0235294117647,19.7888888888889,20.6235294117647,20.8705882352941,20.1722222222222,20.15,20.4823529411765,21.0588235294118,20.7388888888889,20.35,20.3444444444444
2010,"CAUCA","TEMP",21.0166666666667,21.1166666666667,21.3,20.5472222222222,20.7722222222222,20.0055555555556,19.7361111111111,19.9285714285714,19.3647058823529,19.9794117647059,18.9527777777778,19.0166666666667
2011,"CAUCA","TEMP",19.9,19.6305555555556,19.6529411764706,19.6666666666667,20.5052631578947,20.4,20.2972222222222,20.7214285714286,20.6952380952381,19.5894736842105,19.8473684210526,19.8210526315789
2012,"CAUCA","TEMP",19.5,19.5111111111111,20.1777777777778,19.6285714285714,20.1214285714286,20.4285714285714,20.7125,20.5588235294118,20.6470588235294,19.9823529411765,20.18125,19.56875
2013,"CAUCA","TEMP",19.9066666666667,19.8529411764706,20.44,20.62,19.6266666666667,20.29375,20.05625,18.55,19.9777777777778,19.52,19.3733333333333,19.69375
2014,"CAUCA","TEMP",19.8625,19.7625,19.8083333333333,21.04,19.025,17.75,NA,NA,NA,NA,NA,NA
2007,"CESAR","TEMP",29.075,29.7833333333333,29.4166666666667,28.575,27.7916666666667,28.5666666666667,28.8181818181818,27.4916666666667,27.7333333333333,26.9583333333333,27.6090909090909,27.5583333333333
2008,"CESAR","TEMP",28.4333333333333,29.1,28.7916666666667,28.6166666666667,27.7916666666667,28.125,27.8916666666667,27.45,27.5666666666667,27.225,26.9583333333333,27.3416666666667
2009,"CESAR","TEMP",28.2916666666667,28.9166666666667,28.6583333333333,29.2583333333333,28.3666666666667,28.2666666666667,29.525,29.1333333333333,29.2083333333333,28.3333333333333,28.2083333333333,29.0583333333333
2010,"CESAR","TEMP",29.725,30.625,29.9045454545455,29.4347826086957,29.1521739130435,28.2863636363636,27.9409090909091,27.7772727272727,27.4090909090909,27.5772727272727,27.15,27.2409090909091
2011,"CESAR","TEMP",28.3789473684211,28.9857142857143,28.7888888888889,28.4461538461538,28.4076923076923,28.4090909090909,28.1222222222222,28.0454545454545,27.9,26.72,27.0888888888889,27.3555555555556
2012,"CESAR","TEMP",27.975,29.225,29.75,28.2,28.4125,28.9,29.5875,28.3,28.4714285714286,27.675,28.25,28.75
2013,"CESAR","TEMP",29.7888888888889,30.2375,30.025,29.9625,28.525,29.4833333333333,30.1,28.8,27.0333333333333,27.1666666666667,NA,NA
2007,"CHOCO","TEMP",25.6166666666667,26.2142857142857,25.3857142857143,25.7857142857143,25.26,25.6,25.8714285714286,25.2142857142857,25.4571428571429,24.9142857142857,24.8428571428571,24.5571428571429
2008,"CHOCO","TEMP",24.9285714285714,25.0571428571429,25.4,25.6857142857143,25.5857142857143,25.5428571428571,25.4714285714286,25.3857142857143,25.4285714285714,25.2714285714286,24.8714285714286,24.7666666666667
2009,"CHOCO","TEMP",24.7,25.2666666666667,25.1857142857143,25.4,25.8333333333333,25.4166666666667,25.7666666666667,25.5,25.9,25.5833333333333,25.64,25.5666666666667
2010,"CHOCO","TEMP",26.0166666666667,26.0666666666667,26.2833333333333,26.0166666666667,26.1833333333333,25.6333333333333,25.45,25.45,25.4166666666667,25.2333333333333,24.65,24.6666666666667
2011,"CHOCO","TEMP",25.1083333333333,25.16,25.5833333333333,25.5909090909091,25.6454545454545,25.5,25.2333333333333,25.9714285714286,25.6285714285714,24.75,24.62,24.6833333333333
2012,"CHOCO","TEMP",24.9833333333333,25.15,25.65,25.7166666666667,25.78,25.82,25.6,25.2,25.2,25.28,25.26,25.18
2013,"CHOCO","TEMP",26.9,25.96,26.58,26.68,25.4833333333333,25.4833333333333,25.34,25.04,26.175,26.125,25.04,25.14
2014,"CHOCO","TEMP",25.25,25.175,26.9333333333333,27.3,26.9,26.85,NA,NA,NA,NA,NA,NA
2007,"CORDOBA","TEMP",28.1,28.136,28.2037037037037,27.7892857142857,27.5071428571429,27.7392857142857,27.7642857142857,27.225,27.4678571428571,27.1178571428571,27.4038461538462,27.1607142857143
2008,"CORDOBA","TEMP",27.3153846153846,27.425,27.5428571428571,27.8962962962963,27.1642857142857,27.4821428571429,27.1607142857143,27.0928571428571,27.2192307692308,27.1428571428571,27.0384615384615,27.3
2009,"CORDOBA","TEMP",27.5107142857143,27.7785714285714,27.5321428571429,27.9535714285714,27.4285714285714,27.2821428571429,27.7461538461538,27.525,27.7458333333333,27.4375,27.6666666666667,28.0791666666667
2010,"CORDOBA","TEMP",28.0512820512821,28.3410256410256,28.2897435897436,28.2051282051282,28.0333333333333,27.6333333333333,27.2948717948718,27.374358974359,27.174358974359,27.3432432432432,26.7702702702703,26.5243243243243
2011,"CORDOBA","TEMP",27.46,27.62,27.1034482758621,27.2724137931034,27.2689655172414,27.3888888888889,27.4181818181818,27.6666666666667,27.1611111111111,26.875,26.95625,27.0375
2012,"CORDOBA","TEMP",27.4533333333333,27.62,28.1461538461538,27.4357142857143,27.4285714285714,27.6461538461538,27.8153846153846,27.6090909090909,27.6571428571429,27.3,28,28.1
2013,"CORDOBA","TEMP",28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"CUNDINAMARCA","TEMP",16.7617021276596,17.4239130434783,17.316,17.4108695652174,16.9021739130435,16.9204545454545,17.1704545454545,16.325,16.8,16.9622222222222,16.5816326530612,16.2509090909091
2008,"CUNDINAMARCA","TEMP",16.4428571428571,16.3240740740741,16.1155172413793,16.2982142857143,15.962,16.3229166666667,16.0018867924528,16.0132075471698,16.022641509434,16.0428571428571,16.3862745098039,16.27
2009,"CUNDINAMARCA","TEMP",15.9826923076923,16.4520833333333,16.2857142857143,16.2714285714286,16.3185185185185,16.2541666666667,15.9421052631579,16.4719298245614,16.9442307692308,17.0340909090909,16.6148936170213,15.7547619047619
2010,"CUNDINAMARCA","TEMP",16.1845070422535,16.4397260273973,16.85,16.2101449275362,16.6069444444444,15.741095890411,15.7873417721519,15.7822784810127,15.8257575757576,15.4882352941176,15.3264705882353,15.0014084507042
2011,"CUNDINAMARCA","TEMP",15.2627118644068,15.4310344827586,15.6333333333333,15.7888888888889,15.8423076923077,16.445652173913,16.1846153846154,16.3352941176471,15.9911764705882,15.7441176470588,16.3033333333333,16.6071428571429
2012,"CUNDINAMARCA","TEMP",15.8586206896552,15.6466666666667,16.0551724137931,15.7933333333333,16.1827586206897,16.1433333333333,15.352,16.3347826086957,16.4333333333333,16.4434782608696,16.5681818181818,16.075
2013,"CUNDINAMARCA","TEMP",17.6647058823529,16.66875,16.3125,15.82,15.4769230769231,15.7363636363636,14.2444444444444,13.0285714285714,19.5,19.8,19,18.8
2014,"CUNDINAMARCA","TEMP",22.85,29.1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"GUAINIA","TEMP",28.1,28,26.5,26.5,26.5,25.8,26.1,26.3,26.7,26.8,27.5,27
2008,"GUAINIA","TEMP",NA,27.1,27,26.7,25.7,25.3,25.4,26.2,26.5,26.7,26.6,26.6
2009,"GUAINIA","TEMP",26.6,26.9,26.6,26.6,26.5,25.7,25.9,26.5,26.8,27.1,27.6,27.5
2010,"GUAINIA","TEMP",NA,28.2,27.4,27.1,26.3,26.1,25.75,26,26.95,27.35,26.6,26.65
2011,"GUAINIA","TEMP",26.6,NA,26.6,26.4,26,26.1,25.9,26.8,26.8,26.5,26.5,26.2
2012,"GUAINIA","TEMP",26.7,27,26.1,26.3,25.9,25.9,25.2,26.2,26.5,27,27,26.9
2013,"GUAINIA","TEMP",28,26.8,NA,NA,NA,25.9,25.3,25.6,26.6,27,NA,26.8
2014,"GUAINIA","TEMP",27,27.2,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"GUAJIRA","TEMP",27.2166666666667,27.5,27.6636363636364,27.9363636363636,28,28.7916666666667,28.9666666666667,28.2,28.2083333333333,27.2636363636364,27.3545454545455,26.8727272727273
2008,"GUAJIRA","TEMP",26.64,27.05,27.3090909090909,28.06,28.225,28.8272727272727,28.9545454545455,28.5,28,27.32,27.05,26.3222222222222
2009,"GUAJIRA","TEMP",26.6181818181818,26.4090909090909,26.5363636363636,28.2181818181818,28.28,28.5545454545455,29.82,29.5444444444444,29.44,28.6666666666667,28.13,27.9
2010,"GUAJIRA","TEMP",27.72,27.85,28.79,28.4444444444444,29.1294117647059,28.555,28.35,28.095,27.4545454545455,27.6315789473684,26.2272727272727,26.195
2011,"GUAJIRA","TEMP",26.6,26.5,26.7733333333333,27.6636363636364,27.775,28.6111111111111,28.8142857142857,28.8555555555556,28.2571428571429,27.6444444444444,27.2666666666667,26.6555555555556
2012,"GUAJIRA","TEMP",26.4777777777778,26.9,27.4555555555556,27.9777777777778,28.6888888888889,29.2777777777778,29.6555555555556,29.2444444444444,29.3625,27.8375,28.3875,28.0625
2013,"GUAJIRA","TEMP",27.5,27.925,28.1111111111111,29.2375,28.8428571428571,29.6428571428571,29.6571428571429,29.3142857142857,28.6,28.5,27.8,NA
2007,"GUAVIARE","TEMP",26.8,27.7666666666667,26.4,25.9333333333333,25.5,24.6,25.2666666666667,25.0666666666667,25.0666666666667,25.3,26.05,26.2
2008,"GUAVIARE","TEMP",26.2666666666667,26.6,26.5333333333333,25.9,25,24.6,24.6333333333333,25.6333333333333,25.3666666666667,25.6333333333333,25.6333333333333,25.8333333333333
2009,"GUAVIARE","TEMP",25.5333333333333,26.4333333333333,26,25.6666666666667,25.4333333333333,25.1333333333333,24.7666666666667,25.2666666666667,25.9666666666667,25.9666666666667,26.3,26.1333333333333
2010,"GUAVIARE","TEMP",26.4333333333333,27,26.4666666666667,26,25.7,25.3,24.9666666666667,25.3333333333333,26.1333333333333,26.2666666666667,26,25.7666666666667
2011,"GUAVIARE","TEMP",26,26.4,25.75,25.3333333333333,24.85,25,24.6,NA,NA,NA,NA,NA
2007,"HUILA","TEMP",23.7931034482759,23.625,23.0551724137931,22.6428571428571,22.6758620689655,22.0448275862069,22.9793103448276,22.6821428571429,23.275,22.5034482758621,22.5033333333333,22.31
2008,"HUILA","TEMP",22.951724137931,22.8793103448276,22.6571428571429,22.6185185185185,22.4607142857143,22.725,22.8607142857143,23.2357142857143,23.3407407407407,22.9666666666667,22.3925925925926,22.6740740740741
2009,"HUILA","TEMP",22.7392857142857,23.0571428571429,22.4964285714286,23.1730769230769,23.536,23.3230769230769,23.2851851851852,23.6423076923077,24.6444444444444,24.2961538461538,23.7357142857143,24.3230769230769
2010,"HUILA","TEMP",25.0814814814815,25.0555555555556,24.3648148148148,23.8351851851852,23.7,22.8074074074074,22.8166666666667,23.5092592592593,23.2888888888889,22.9592592592593,22.1039215686275,22.0557692307692
2011,"HUILA","TEMP",23.2722222222222,22.79,22.692,22.611320754717,23.5382978723404,23.0425531914894,22.8155555555556,23.9923076923077,23.7884615384615,22.9107142857143,22.776,22.58
2012,"HUILA","TEMP",22.904,23.048,22.6208333333333,22.6739130434783,23.4173913043478,23.3434782608696,22.9173913043478,23.6809523809524,23.4545454545455,23.1571428571429,22.6272727272727,22.395
2013,"HUILA","TEMP",23.66,22.825,23.54,23.8,22.8368421052632,23.5210526315789,22.9904761904762,23.4315789473684,23.752380952381,24.055,22.7368421052632,22.7380952380952
2014,"HUILA","TEMP",23.4157894736842,23.3555555555556,22.7947368421053,23.8944444444444,23,22.1714285714286,NA,NA,NA,NA,NA,NA
2007,"MAGDALENA","TEMP",24.9666666666667,25.2533333333333,25.74,25.7266666666667,25.52,25.92,25.8333333333333,25.1,25.24,24.6,24.9866666666667,24.5066666666667
2008,"MAGDALENA","TEMP",24.3466666666667,24.4461538461538,24.4615384615385,25.3333333333333,25.5941176470588,25.4714285714286,25.0266666666667,25.3176470588235,25.6764705882353,25.3117647058824,24.0384615384615,24.4266666666667
2009,"MAGDALENA","TEMP",23.8461538461538,25.2117647058824,24.8875,25.8529411764706,25.6411764705882,25.7352941176471,26.2411764705882,26.0705882352941,26.3235294117647,25.6235294117647,25.4352941176471,25.5705882352941
2010,"MAGDALENA","TEMP",25.662962962963,27.1041666666667,26.6777777777778,26.537037037037,26.5777777777778,25.9925925925926,25.5222222222222,25.4962962962963,25.5095238095238,25.4047619047619,25.1576923076923,24.9217391304348
2011,"MAGDALENA","TEMP",25.4142857142857,26.8875,26.2076923076923,26.9333333333333,26.6923076923077,27.4166666666667,26.9545454545455,27.1090909090909,26.7818181818182,26.0090909090909,26.1090909090909,25.9111111111111
2012,"MAGDALENA","TEMP",26.0888888888889,26.4555555555556,27.2888888888889,26.6111111111111,26.8888888888889,27.1222222222222,27.4333333333333,26.8222222222222,26.9333333333333,26.3111111111111,26.7555555555556,26.7777777777778
2013,"MAGDALENA","TEMP",26.7777777777778,27.2555555555556,27.7777777777778,28.0555555555556,26.5857142857143,26.7714285714286,27.2375,24.675,25.2,25.14,13,NA
2007,"META","TEMP",27.5214285714286,28.7642857142857,26.8875,26.0533333333333,25.2,24.06875,24.8933333333333,24.46875,25.2375,25.6,26.1,26.06
2008,"META","TEMP",26.7733333333333,27.23125,27.3071428571429,26.1733333333333,24.9933333333333,24.44375,24.24375,25.44375,25.35625,25.30625,25.54375,25.7857142857143
2009,"META","TEMP",25.6642857142857,26.58,26.28,25.6066666666667,25.62,25.0133333333333,24.5142857142857,25.4428571428571,25.9307692307692,26.0428571428571,26.56,26.9571428571429
2010,"META","TEMP",27.3861111111111,28.1769230769231,26.8166666666667,25.9761904761905,25.7404761904762,25.1547619047619,24.9380952380952,25.0642857142857,25.7595238095238,25.7714285714286,25.3261904761905,25.6857142857143
2011,"META","TEMP",25.9833333333333,26.5071428571429,26.0071428571429,25.5166666666667,25.0051282051282,25.2081081081081,24.9075,25.5447368421053,25.3272727272727,25.5861111111111,25.4588235294118,25.775
2012,"META","TEMP",26.4952380952381,26.3692307692308,25.3583333333333,25.1666666666667,25.275,24.76,24.4,24.8466666666667,25.4533333333333,26.1714285714286,26.3153846153846,26.8642857142857
2013,"META","TEMP",27.2214285714286,27.1307692307692,26.35,26.4,25.4909090909091,25.3,24.53,24.8416666666667,25.5461538461538,26.1153846153846,25.8642857142857,26.2461538461538
2014,"META","TEMP",27.1071428571429,28.1785714285714,27.28,25.9285714285714,26.25,25,NA,NA,NA,NA,NA,NA
2007,"NARINYO","TEMP",17.33125,17.0875,17.0375,17.16875,17.01875,16.6,16.575,16.3625,16.54375,16.575,16.64375,16.3125
2008,"NARINYO","TEMP",16.35625,15.62,15.8333333333333,16.85625,16.65,16.65,16.3375,16.38125,16.6375,16.5625,16.725,16.2764705882353
2009,"NARINYO","TEMP",16.3411764705882,16.725,16.6941176470588,16.2125,16.7214285714286,17.18,17.2066666666667,17.48,17.3125,17.1764705882353,17.2411764705882,17.0470588235294
2010,"NARINYO","TEMP",17.546,17.93,18.008,17.966,17.904,16.8320754716981,16.5415094339623,16.5830188679245,16.5867924528302,16.6716981132075,15.534,15.9905660377358
2011,"NARINYO","TEMP",15.7076923076923,16.81,16.83,16.7943396226415,17.1264150943396,16.8980392156863,16.3921568627451,16.6714285714286,16.6285714285714,16.4612244897959,16.9,16.7340425531915
2012,"NARINYO","TEMP",15.932,16.5894736842105,17.3411764705882,17.6625,16.9125,16.225,17.3461538461538,16.7875,17.3444444444444,16.76875,17.225,15.9625
2013,"NARINYO","TEMP",16.6666666666667,16.7846153846154,17.4833333333333,16.5363636363636,17.03125,16.2642857142857,16.2,17.06,17.3866666666667,16.7214285714286,16.5214285714286,15.9166666666667
2014,"NARINYO","TEMP",16.2272727272727,15.8333333333333,16.29,16.8285714285714,16.44,13.8666666666667,NA,NA,NA,NA,NA,NA
2007,"NORTE SANTANDER","TEMP",21.5904761904762,22.252380952381,22.4190476190476,22.7047619047619,22.9285714285714,22.7142857142857,22.7227272727273,22.1047619047619,22.5363636363636,22.1863636363636,21.8954545454545,20.9181818181818
2008,"NORTE SANTANDER","TEMP",20.6590909090909,20.8909090909091,21.4818181818182,22.1227272727273,22.2227272727273,22.4318181818182,22.1909090909091,22.1909090909091,22.55,22.2181818181818,22.2,21.0809523809524
2009,"NORTE SANTANDER","TEMP",21.345,21.27,21.17,22.41,22.6238095238095,22.7285714285714,22.5636363636364,22.6714285714286,23.1904761904762,22.4047619047619,22.385,21.7714285714286
2010,"NORTE SANTANDER","TEMP",21.8829268292683,23.2951219512195,23.0365853658537,22.7365853658537,22.62,22.5452380952381,22.0785714285714,22.705,21.6230769230769,21.9785714285714,21.1666666666667,20.8073170731707
2011,"NORTE SANTANDER","TEMP",20.8948717948718,20.925641025641,20.2057142857143,21.1297297297297,22.1333333333333,22.5129032258065,22.3,22.3142857142857,22.0857142857143,21.1105263157895,21.0263157894737,20.4684210526316
2012,"NORTE SANTANDER","TEMP",19.75,20.2421052631579,20.805,21.4,21.8888888888889,22.7705882352941,22.2666666666667,22.14375,22.43125,21.9235294117647,21.6764705882353,21.1941176470588
2013,"NORTE SANTANDER","TEMP",20.8294117647059,20.8647058823529,21.5466666666667,21.7733333333333,21.8125,21.8461538461538,22.6153846153846,24.0125,22.9,28.5,26.4,25.7
2014,"NORTE SANTANDER","TEMP",26.3,27.4,27.6,28.8,27.4,28.2,NA,NA,NA,NA,NA,NA
2007,"PUTUMAYO","TEMP",23.55,24.475,22.7,22.9375,22.5875,21.65,22.3625,22.175,22.375,23.1125,23.4875,23.3125
2008,"PUTUMAYO","TEMP",23.1875,22.65,22.9125,23.0125,22.1375,21.7,21.6625,22.375,22.3875,22.6,22.7,22.8428571428571
2009,"PUTUMAYO","TEMP",22.0571428571429,22.875,22.4,22.4,22.45,21.7375,21.8125,22.425,22.9375,23.35,23.6875,23.325
2010,"PUTUMAYO","TEMP",23.5625,23.44375,23.44375,23.21875,22.975,21.9125,21.95625,22.1875,23.14375,22.9933333333333,22.7733333333333,22.3846153846154
2011,"PUTUMAYO","TEMP",23.8928571428571,22.89375,22.875,22.4375,22.08125,21.85,21.4714285714286,21.3545454545455,22.3125,23.1875,23.025,22.5875
